label,word_count,character_count,capital_letters_count,digit_count,punctuation_count,capital_ratio,digit_ratio,punctuation_ratio,sentiment_score,rating
0,42,233,4,0,4,0.017167382,0,0.017167382,0.7298,5
0,41,199,2,0,5,0.010050251,0,0.025125628,0.6999,5
0,42,201,4,0,3,0.019900498,0,0.014925373,0.2023,3
0,40,212,3,0,6,0.014150943,0,0.028301887,0.9574,5
0,37,220,4,0,4,0.018181818,0,0.018181818,0.9238,5
0,41,200,2,0,4,0.01,0,0.02,0.8271,4
1,37,188,5,0,5,0.026595745,0,0.026595745,0.8121,5
1,36,167,3,0,3,0.017964072,0,0.017964072,0.9442,5
1,32,166,3,0,7,0.018072289,0,0.042168675,0.9721,4
1,38,198,4,0,2,0.02020202,0,0.01010101,0.3919,4
1,32,191,5,0,5,0.02617801,0,0.02617801,0.9184,3
1,33,161,3,0,5,0.01863354,0,0.031055901,0.8591,3
1,35,162,5,0,4,0.030864198,0,0.024691358,0.875,5
1,34,188,3,0,2,0.015957447,0,0.010638298,0.9524,5
1,30,169,7,0,5,0.041420118,0,0.029585799,0.9716,5
1,32,158,4,0,4,0.025316456,0,0.025316456,0.926,5
1,34,180,4,0,5,0.022222222,0,0.027777778,0.9193,4
1,35,172,4,0,5,0.023255814,0,0.029069767,0.5499,5
1,33,171,4,1,4,0.023391813,0.005847953,0.023391813,0.8402,4
1,32,167,4,0,7,0.023952096,0,0.041916168,0.9727,5
1,38,178,4,0,4,0.02247191,0,0.02247191,0.7096,5
1,35,154,4,1,5,0.025974026,0.006493506,0.032467532,0.8442,5
1,39,189,3,0,3,0.015873016,0,0.015873016,-0.5106,5
1,37,186,8,0,4,0.043010753,0,0.021505376,0.5994,5
0,41,205,6,0,6,0.029268293,0,0.029268293,0.7624,5
0,41,206,2,2,7,0.009708738,0.009708738,0.033980583,0.865,5
0,43,235,5,0,7,0.021276596,0,0.029787234,0.1027,1
0,43,217,5,0,6,0.023041475,0,0.02764977,0.886,5
0,41,204,5,0,4,0.024509804,0,0.019607843,0.8555,5
0,42,214,2,1,9,0.009345794,0.004672897,0.042056075,0.6428,5
0,40,192,4,0,4,0.020833333,0,0.020833333,0.8075,5
0,41,240,6,0,12,0.025,0,0.05,0.7906,5
0,42,203,3,0,3,0.014778325,0,0.014778325,0.4201,5
0,45,254,4,0,8,0.015748031,0,0.031496063,0.8926,5
0,43,194,5,0,3,0.025773196,0,0.015463918,0.4019,5
0,40,207,4,0,7,0.019323671,0,0.033816425,0.1779,4
0,43,234,5,0,5,0.021367521,0,0.021367521,0.8012,5
0,38,213,5,0,8,0.023474178,0,0.037558685,0.5778,5
0,43,215,4,0,3,0.018604651,0,0.013953488,0.7181,4
0,43,245,6,1,8,0.024489796,0.004081633,0.032653061,0,2
0,41,207,3,0,5,0.014492754,0,0.024154589,-0.5106,5
0,43,206,6,0,6,0.029126214,0,0.029126214,0.9322,5
1,38,202,7,0,6,0.034653465,0,0.02970297,-0.8834,1
1,34,165,1,0,6,0.006060606,0,0.036363636,0.5095,5
1,40,192,4,0,3,0.020833333,0,0.015625,0.9356,5
1,40,177,4,0,2,0.02259887,0,0.011299435,0.6116,5
1,33,162,4,0,7,0.024691358,0,0.043209877,0.8994,5
1,39,209,5,0,3,0.023923445,0,0.014354067,-0.1371,5
1,38,200,2,0,2,0.01,0,0.01,-0.2023,1
1,38,188,5,0,5,0.026595745,0,0.026595745,0.9186,3
1,36,168,6,0,6,0.035714286,0,0.035714286,-0.3544,3
1,35,159,4,0,4,0.025157233,0,0.025157233,0.9293,4
1,35,183,6,0,4,0.032786885,0,0.021857923,-0.2287,5
1,33,192,6,0,7,0.03125,0,0.036458333,0.9638,5
1,37,182,3,0,4,0.016483516,0,0.021978022,0.035,2
1,37,194,3,0,5,0.015463918,0,0.025773196,0.2797,2
1,34,160,5,0,6,0.03125,0,0.0375,0.296,2
1,33,170,4,0,5,0.023529412,0,0.029411765,0.923,5
1,39,185,5,0,5,0.027027027,0,0.027027027,-0.2144,5
1,29,159,7,1,7,0.044025157,0.006289308,0.044025157,0.9849,4
0,41,239,5,0,6,0.020920502,0,0.025104603,0.891,5
0,44,245,4,0,3,0.016326531,0,0.012244898,0.9432,4
0,44,236,3,0,4,0.012711864,0,0.016949153,0.6597,5
0,44,242,4,0,3,0.016528926,0,0.012396694,0.9468,5
0,42,220,3,0,8,0.013636364,0,0.036363636,0.7584,3
0,43,214,6,0,5,0.028037383,0,0.023364486,-0.7333,5
0,45,220,7,0,3,0.031818182,0,0.013636364,0.5719,5
0,44,230,7,0,8,0.030434783,0,0.034782609,0.9817,5
0,46,210,2,0,3,0.00952381,0,0.014285714,-0.0072,3
0,42,208,4,1,4,0.019230769,0.004807692,0.019230769,0.8745,5
0,41,224,0,1,10,0,0.004464286,0.044642857,0.4019,3
0,43,234,2,0,6,0.008547009,0,0.025641026,0.9682,5
0,44,238,10,2,7,0.042016807,0.008403361,0.029411765,-0.5608,2
0,44,226,6,2,6,0.026548673,0.008849558,0.026548673,0.4753,1
0,44,216,2,0,8,0.009259259,0,0.037037037,-0.7684,5
0,45,209,4,4,6,0.019138756,0.019138756,0.028708134,-0.68,5
0,42,211,6,1,5,0.028436019,0.004739336,0.023696682,0.8954,4
0,44,217,9,0,7,0.041474654,0,0.032258065,0.849,5
1,37,170,5,0,4,0.029411765,0,0.023529412,0.908,5
1,28,145,4,0,9,0.027586207,0,0.062068966,0.9402,3
1,34,176,4,0,7,0.022727273,0,0.039772727,0.9336,5
1,36,182,5,0,6,0.027472527,0,0.032967033,0.9168,4
1,38,190,3,0,5,0.015789474,0,0.026315789,-0.5927,4
1,40,181,6,0,5,0.033149171,0,0.027624309,-0.4915,5
1,32,189,3,0,5,0.015873016,0,0.026455026,0.7108,5
1,37,179,6,1,4,0.033519553,0.005586592,0.022346369,0.69,5
1,39,197,5,0,4,0.025380711,0,0.020304569,0.9062,5
1,38,196,4,0,3,0.020408163,0,0.015306122,-0.4767,5
1,36,190,5,0,6,0.026315789,0,0.031578947,0.9708,5
1,38,188,5,0,4,0.026595745,0,0.021276596,0.4767,3
1,35,177,3,0,6,0.016949153,0,0.033898305,0.875,4
1,39,186,4,0,4,0.021505376,0,0.021505376,0.8225,5
1,42,182,4,0,3,0.021978022,0,0.016483516,-0.296,3
1,37,200,4,0,3,0.02,0,0.015,0.8797,5
1,37,165,4,0,5,0.024242424,0,0.03030303,0.8748,3
0,43,208,4,0,5,0.019230769,0,0.024038462,0.4172,5
0,43,217,4,0,3,0.01843318,0,0.013824885,0,4
0,45,240,4,0,6,0.016666667,0,0.025,0.5584,1
0,41,244,6,0,7,0.024590164,0,0.028688525,0.91,5
0,46,232,4,0,6,0.017241379,0,0.025862069,0.0772,4
0,45,261,6,0,5,0.022988506,0,0.019157088,-0.4404,1
0,41,248,4,0,7,0.016129032,0,0.028225806,0.9382,5
0,44,248,10,0,10,0.040322581,0,0.040322581,0.7794,5
0,45,212,5,0,4,0.023584906,0,0.018867925,0.8481,5
0,45,207,4,2,6,0.019323671,0.009661836,0.028985507,-0.8094,3
0,45,227,3,0,5,0.013215859,0,0.022026432,0.4404,3
0,44,222,4,0,5,0.018018018,0,0.022522523,0.8442,5
0,44,221,7,0,7,0.031674208,0,0.031674208,-0.4007,5
0,42,215,4,0,6,0.018604651,0,0.027906977,0.8658,4
0,43,233,6,1,7,0.025751073,0.004291845,0.030042918,-0.1221,3
0,46,229,6,0,5,0.026200873,0,0.021834061,0.9118,5
0,43,213,5,0,5,0.023474178,0,0.023474178,0.9162,5
1,40,170,4,0,3,0.023529412,0,0.017647059,0.9718,5
1,37,165,4,1,4,0.024242424,0.006060606,0.024242424,0.7227,5
1,38,212,12,0,4,0.056603774,0,0.018867925,0.9792,5
1,38,188,4,0,4,0.021276596,0,0.021276596,0.8625,5
1,37,187,5,0,5,0.026737968,0,0.026737968,0.9245,5
1,38,201,3,0,3,0.014925373,0,0.014925373,0.8126,5
1,38,195,5,0,4,0.025641026,0,0.020512821,0.9337,5
1,35,200,5,0,5,0.025,0,0.025,0.91,5
1,39,202,3,0,5,0.014851485,0,0.024752475,0.0726,5
1,36,198,3,0,7,0.015151515,0,0.035353535,0.8689,5
1,33,195,7,0,7,0.035897436,0,0.035897436,0.9705,5
1,37,218,5,0,5,0.02293578,0,0.02293578,0.9747,5
1,37,203,5,0,5,0.024630542,0,0.024630542,-0.1796,5
1,38,186,5,0,4,0.02688172,0,0.021505376,0.9259,5
1,37,180,5,0,7,0.027777778,0,0.038888889,0.885,4
1,39,193,4,0,4,0.020725389,0,0.020725389,0.8607,5
1,42,202,4,0,4,0.01980198,0,0.01980198,0.8673,3
0,44,216,5,4,4,0.023148148,0.018518519,0.018518519,0.8225,5
0,42,213,13,0,5,0.061032864,0,0.023474178,-0.872,2
0,46,218,5,0,4,0.02293578,0,0.018348624,-0.3164,4
0,46,226,3,3,7,0.013274336,0.013274336,0.030973451,0.3938,5
0,46,223,5,0,7,0.022421525,0,0.031390135,0.7805,5
0,43,218,2,0,4,0.009174312,0,0.018348624,0.8481,5
0,43,213,4,0,6,0.018779343,0,0.028169014,0.8338,4
0,45,229,6,4,11,0.026200873,0.017467249,0.048034934,0.7845,5
0,44,235,5,6,6,0.021276596,0.025531915,0.025531915,0.6808,4
0,44,207,12,0,7,0.057971014,0,0.033816425,0.8363,5
0,43,204,7,0,5,0.034313725,0,0.024509804,-0.6908,4
0,44,247,4,0,8,0.016194332,0,0.032388664,0.9396,5
0,43,228,5,0,7,0.021929825,0,0.030701754,0.2732,1
0,39,207,10,0,7,0.048309179,0,0.033816425,0.902,5
0,46,253,5,1,13,0.019762846,0.003952569,0.051383399,0.5106,5
0,45,249,4,2,7,0.016064257,0.008032129,0.02811245,0.6096,5
0,45,239,6,0,5,0.025104603,0,0.020920502,0.5719,4
1,36,176,5,0,5,0.028409091,0,0.028409091,-0.296,2
1,33,160,5,0,9,0.03125,0,0.05625,0.296,5
1,37,169,2,0,5,0.01183432,0,0.029585799,0.891,4
1,34,165,4,0,5,0.024242424,0,0.03030303,0.1531,4
1,37,179,3,0,4,0.016759777,0,0.022346369,0.908,5
1,41,195,5,1,3,0.025641026,0.005128205,0.015384615,0.5588,5
1,41,203,4,0,4,0.019704433,0,0.019704433,0.4404,5
1,37,172,4,0,7,0.023255814,0,0.040697674,0.8777,4
1,37,177,6,0,5,0.033898305,0,0.028248588,0.4973,5
1,39,177,4,0,5,0.02259887,0,0.028248588,0.9648,5
1,36,179,4,0,6,0.022346369,0,0.033519553,0.8016,5
1,40,199,6,0,5,0.030150754,0,0.025125628,0.9642,5
1,38,179,3,0,6,0.016759777,0,0.033519553,0.5719,5
1,41,210,5,1,3,0.023809524,0.004761905,0.014285714,0.1999,3
1,38,188,3,0,6,0.015957447,0,0.031914894,0.7269,4
0,47,247,4,0,4,0.016194332,0,0.016194332,-0.6697,3
0,47,242,5,0,5,0.020661157,0,0.020661157,0.2908,5
0,45,253,10,0,9,0.039525692,0,0.035573123,0.9349,5
0,44,225,6,0,5,0.026666667,0,0.022222222,0.765,5
0,37,242,0,2,14,0,0.008264463,0.05785124,0.3182,4
0,47,249,6,0,8,0.024096386,0,0.032128514,0.8527,5
0,46,230,14,0,5,0.060869565,0,0.02173913,0.9317,5
0,45,230,3,0,12,0.013043478,0,0.052173913,0.1139,3
0,43,244,4,3,10,0.016393443,0.012295082,0.040983607,0.9422,5
0,44,238,4,0,6,0.016806723,0,0.025210084,0.6486,3
0,43,268,7,0,12,0.026119403,0,0.044776119,0.802,5
0,47,231,3,0,6,0.012987013,0,0.025974026,-0.6423,2
0,45,221,6,0,7,0.027149321,0,0.031674208,0.9431,5
0,45,232,5,0,6,0.021551724,0,0.025862069,0.9007,5
0,47,236,6,0,10,0.025423729,0,0.042372881,0.6204,3
1,39,215,7,0,7,0.03255814,0,0.03255814,0.9758,5
1,41,201,4,0,6,0.019900498,0,0.029850746,0.3269,3
1,37,203,5,0,5,0.024630542,0,0.024630542,0.4927,4
1,39,186,4,0,4,0.021505376,0,0.021505376,0.8248,5
1,39,197,7,0,5,0.035532995,0,0.025380711,-0.4767,1
1,35,180,7,0,6,0.038888889,0,0.033333333,0.9726,5
1,40,197,7,1,4,0.035532995,0.005076142,0.020304569,0.9409,5
1,40,207,6,0,5,0.028985507,0,0.024154589,0.8893,5
1,42,212,6,2,5,0.028301887,0.009433962,0.023584906,0.4927,5
1,43,197,4,0,3,0.020304569,0,0.015228426,0.936,5
1,37,188,5,0,8,0.026595745,0,0.042553191,0.8929,2
1,42,211,5,0,3,0.023696682,0,0.014218009,0.9623,5
1,41,191,4,0,5,0.020942408,0,0.02617801,0.9245,3
1,33,194,5,0,7,0.025773196,0,0.036082474,-0.2928,1
1,42,190,4,0,6,0.021052632,0,0.031578947,0.5989,5
0,47,253,6,2,10,0.023715415,0.007905138,0.039525692,0.9067,4
0,48,234,4,0,7,0.017094017,0,0.02991453,0.7096,2
0,43,241,6,0,8,0.024896266,0,0.033195021,0.2603,1
0,48,249,11,0,3,0.044176707,0,0.012048193,0.9168,4
0,44,253,5,0,9,0.019762846,0,0.035573123,-0.5732,3
0,49,281,3,0,5,0.010676157,0,0.017793594,-0.6486,4
0,39,235,5,0,13,0.021276596,0,0.055319149,-0.5269,5
0,46,268,3,0,8,0.01119403,0,0.029850746,0.2359,4
0,47,263,5,0,7,0.019011407,0,0.02661597,0.6124,5
0,48,231,7,0,4,0.03030303,0,0.017316017,0.3212,2
0,49,277,6,3,7,0.02166065,0.010830325,0.025270758,0.7425,5
0,46,266,4,0,9,0.015037594,0,0.033834586,0.9194,4
0,48,232,6,0,10,0.025862069,0,0.043103448,0.2946,5
0,44,230,7,3,7,0.030434783,0.013043478,0.030434783,0.7481,3
0,45,233,6,1,6,0.025751073,0.004291845,0.025751073,0.7841,5
1,39,198,6,0,7,0.03030303,0,0.035353535,0.9096,5
1,45,207,5,0,2,0.024154589,0,0.009661836,0.0382,5
1,43,213,5,2,3,0.023474178,0.009389671,0.014084507,0.8016,5
1,43,206,4,0,4,0.019417476,0,0.019417476,0.9538,5
1,33,151,4,0,7,0.026490066,0,0.046357616,0,5
1,44,196,4,0,5,0.020408163,0,0.025510204,0.9128,5
1,39,192,6,0,6,0.03125,0,0.03125,0.6124,5
1,37,194,4,0,7,0.020618557,0,0.036082474,0.9412,4
1,42,205,4,0,2,0.019512195,0,0.009756098,0.8934,5
1,38,182,5,0,5,0.027472527,0,0.027472527,-0.6249,3
1,43,203,5,0,6,0.024630542,0,0.02955665,0.5321,5
1,40,197,5,0,5,0.025380711,0,0.025380711,0.96,1
1,46,227,3,0,3,0.013215859,0,0.013215859,0.0781,2
1,34,188,7,0,7,0.037234043,0,0.037234043,0.8718,5
1,33,188,6,0,7,0.031914894,0,0.037234043,0.9694,5
0,49,321,6,0,10,0.018691589,0,0.031152648,0.2919,1
0,48,246,9,1,9,0.036585366,0.004065041,0.036585366,0,2
0,46,230,4,0,5,0.017391304,0,0.02173913,0.2133,4
0,49,259,6,0,7,0.023166023,0,0.027027027,0.9741,5
0,50,229,6,0,9,0.026200873,0,0.03930131,0.8066,5
0,50,261,39,1,14,0.149425287,0.003831418,0.053639847,0.9778,5
0,50,247,7,0,10,0.028340081,0,0.04048583,0.4404,5
0,44,281,12,0,10,0.042704626,0,0.035587189,-0.4784,2
0,48,248,6,1,8,0.024193548,0.004032258,0.032258065,0.8977,5
0,51,252,5,0,10,0.01984127,0,0.03968254,0.9599,5
0,46,230,5,0,7,0.02173913,0,0.030434783,0.9087,4
0,46,237,12,0,6,0.050632911,0,0.025316456,0.8718,5
0,47,251,4,2,6,0.015936255,0.007968127,0.023904382,-0.597,3
0,44,221,9,0,5,0.040723982,0,0.022624434,0.6361,5
0,43,257,10,0,15,0.038910506,0,0.058365759,0.1888,4
1,43,195,4,0,3,0.020512821,0,0.015384615,0.8895,5
1,41,218,5,0,6,0.02293578,0,0.027522936,-0.6808,5
1,40,213,3,0,3,0.014084507,0,0.014084507,0.2732,5
1,44,219,4,0,6,0.01826484,0,0.02739726,0.75,3
1,41,220,5,0,4,0.022727273,0,0.018181818,0.7299,5
1,42,201,3,0,6,0.014925373,0,0.029850746,-0.7432,4
1,44,225,2,0,5,0.008888889,0,0.022222222,0.8825,4
1,39,221,5,0,4,0.022624434,0,0.018099548,0.9577,5
1,40,187,4,0,5,0.021390374,0,0.026737968,0.5106,4
1,42,201,5,0,6,0.024875622,0,0.029850746,0.8979,3
1,41,217,5,0,5,0.023041475,0,0.023041475,0,5
1,37,178,6,0,7,0.033707865,0,0.039325843,0.0772,5
1,42,195,4,1,5,0.020512821,0.005128205,0.025641026,0.4132,3
1,37,181,6,0,9,0.033149171,0,0.049723757,0.9757,5
0,50,268,4,0,9,0.014925373,0,0.03358209,0.673,3
0,46,245,5,0,8,0.020408163,0,0.032653061,0.6124,4
0,46,272,6,0,8,0.022058824,0,0.029411765,0.6486,4
0,46,225,4,0,4,0.017777778,0,0.017777778,0.926,5
0,48,256,6,2,8,0.0234375,0.0078125,0.03125,0.8402,5
0,49,245,7,0,6,0.028571429,0,0.024489796,0.936,4
0,48,272,5,0,9,0.018382353,0,0.033088235,0.5707,5
0,47,222,5,0,7,0.022522523,0,0.031531532,0.8074,5
0,48,282,8,0,5,0.028368794,0,0.017730496,0.431,2
0,46,235,6,0,6,0.025531915,0,0.025531915,0.7579,5
0,50,278,12,0,17,0.043165468,0,0.061151079,0.8785,1
0,50,287,6,0,6,0.020905923,0,0.020905923,0.8074,5
0,48,254,4,0,8,0.015748031,0,0.031496063,0.9097,5
0,51,276,5,0,7,0.018115942,0,0.025362319,0.3174,3
1,40,202,5,0,7,0.024752475,0,0.034653465,0.9709,5
1,41,192,4,0,5,0.020833333,0,0.026041667,0.9337,5
1,38,198,3,0,8,0.015151515,0,0.04040404,0.9705,5
1,48,213,4,0,3,0.018779343,0,0.014084507,0.87,5
1,43,200,5,0,4,0.025,0,0.02,0.7866,5
1,44,213,5,0,5,0.023474178,0,0.023474178,-0.2247,5
1,45,219,5,0,4,0.02283105,0,0.01826484,0.0129,1
1,39,186,5,0,6,0.02688172,0,0.032258065,-0.4504,1
1,41,196,3,0,6,0.015306122,0,0.030612245,0.8618,5
1,42,195,3,0,3,0.015384615,0,0.015384615,-0.0188,5
1,45,230,6,0,5,0.026086957,0,0.02173913,0.6249,5
1,41,192,4,0,4,0.020833333,0,0.020833333,0.7003,5
1,40,212,5,0,7,0.023584906,0,0.033018868,0.8891,3
1,39,186,5,0,7,0.02688172,0,0.037634409,0.9455,5
1,43,206,4,1,5,0.019417476,0.004854369,0.024271845,0.8627,4
0,49,232,7,1,4,0.030172414,0.004310345,0.017241379,0.886,5
0,50,248,3,0,9,0.012096774,0,0.036290323,-0.2693,5
0,51,259,3,0,3,0.011583012,0,0.011583012,0.7876,4
0,52,302,6,0,7,0.01986755,0,0.023178808,0.9672,4
0,51,260,4,2,5,0.015384615,0.007692308,0.019230769,0.5574,1
0,52,250,5,0,8,0.02,0,0.032,0.8761,4
0,51,243,5,0,4,0.020576132,0,0.016460905,0.4588,4
0,50,233,6,0,4,0.025751073,0,0.017167382,-0.9077,5
0,52,279,21,0,10,0.075268817,0,0.035842294,0.4603,1
0,48,254,4,0,7,0.015748031,0,0.027559055,0.5617,3
0,51,265,5,0,5,0.018867925,0,0.018867925,0.8967,5
0,49,268,3,0,8,0.01119403,0,0.029850746,0.875,5
0,49,281,1,0,10,0.003558719,0,0.035587189,0.8957,3
0,50,273,6,0,9,0.021978022,0,0.032967033,0.7864,1
0,51,261,4,0,4,0.01532567,0,0.01532567,0.6249,5
1,43,232,4,0,6,0.017241379,0,0.025862069,0.9648,5
1,37,188,5,0,9,0.026595745,0,0.04787234,0.9606,5
1,44,233,5,0,4,0.021459227,0,0.017167382,0.9536,2
1,37,190,7,0,6,0.036842105,0,0.031578947,0.8977,5
1,45,208,3,0,4,0.014423077,0,0.019230769,0.9276,5
1,44,224,5,0,5,0.022321429,0,0.022321429,0.8155,5
1,43,209,3,0,4,0.014354067,0,0.019138756,0.9003,5
1,42,215,4,1,4,0.018604651,0.004651163,0.018604651,0.8312,5
1,37,172,5,0,7,0.029069767,0,0.040697674,0.6369,2
1,46,203,5,0,4,0.024630542,0,0.019704433,0.5499,5
1,44,226,4,0,5,0.017699115,0,0.022123894,0.9193,5
1,42,211,4,1,4,0.018957346,0.004739336,0.018957346,0.6102,3
1,42,208,5,0,7,0.024038462,0,0.033653846,0.9711,5
1,42,201,4,0,7,0.019900498,0,0.034825871,0.9515,5
0,52,275,6,0,5,0.021818182,0,0.018181818,0.9577,5
0,48,253,7,0,6,0.027667984,0,0.023715415,0.7906,5
0,52,266,7,0,7,0.026315789,0,0.026315789,0.7708,4
0,49,244,6,0,7,0.024590164,0,0.028688525,-0.1531,5
0,52,258,5,0,3,0.019379845,0,0.011627907,0.8546,4
0,52,267,4,0,4,0.014981273,0,0.014981273,0.7579,5
0,52,255,9,0,6,0.035294118,0,0.023529412,0.9115,5
0,52,254,7,0,9,0.027559055,0,0.035433071,0.9755,5
0,53,278,7,0,7,0.025179856,0,0.025179856,0.8738,3
0,50,280,10,0,9,0.035714286,0,0.032142857,0.5023,4
0,50,279,4,0,4,0.014336918,0,0.014336918,-0.7684,5
0,45,247,11,0,13,0.044534413,0,0.052631579,0,5
0,52,267,4,0,10,0.014981273,0,0.037453184,0.9206,4
0,52,267,6,4,5,0.02247191,0.014981273,0.018726592,0.7782,5
1,44,197,3,0,2,0.015228426,0,0.010152284,0.6353,4
1,43,214,4,0,7,0.018691589,0,0.03271028,-0.2874,4
1,49,221,3,0,2,0.013574661,0,0.009049774,0.4215,5
1,39,189,9,0,9,0.047619048,0,0.047619048,0.8777,5
1,41,191,5,0,9,0.02617801,0,0.047120419,0.8905,4
1,43,211,6,0,4,0.028436019,0,0.018957346,0.7935,1
1,47,212,3,0,4,0.014150943,0,0.018867925,0.9293,1
1,43,226,4,0,8,0.017699115,0,0.03539823,0.6799,5
1,45,233,3,0,3,0.012875536,0,0.012875536,0.8165,3
1,38,192,4,0,8,0.020833333,0,0.041666667,0.9136,5
1,43,219,5,0,6,0.02283105,0,0.02739726,0.8055,5
1,40,204,3,0,7,0.014705882,0,0.034313725,-0.705,3
1,45,200,8,0,4,0.04,0,0.02,0.9562,5
1,47,216,6,0,3,0.027777778,0,0.013888889,0.8509,5
0,53,272,5,0,5,0.018382353,0,0.018382353,0.8519,5
0,51,272,3,0,6,0.011029412,0,0.022058824,0.8016,5
0,50,262,6,0,6,0.022900763,0,0.022900763,0.0345,5
0,52,259,5,1,7,0.019305019,0.003861004,0.027027027,0.9174,5
0,52,257,6,7,7,0.023346304,0.027237354,0.027237354,-0.8932,1
0,47,259,8,3,12,0.030888031,0.011583012,0.046332046,0.9117,5
0,49,291,2,2,15,0.006872852,0.006872852,0.051546392,0.9572,5
0,48,256,4,2,9,0.015625,0.0078125,0.03515625,0.9231,5
0,53,269,5,0,5,0.018587361,0,0.018587361,0.937,5
0,51,259,7,0,8,0.027027027,0,0.030888031,0.9584,5
0,46,291,6,0,14,0.020618557,0,0.048109966,0.9464,5
0,53,276,5,0,6,0.018115942,0,0.02173913,-0.4585,1
0,53,277,5,0,4,0.018050542,0,0.014440433,0.6369,5
0,53,263,14,1,7,0.053231939,0.003802281,0.02661597,0.8984,5
1,46,234,5,2,4,0.021367521,0.008547009,0.017094017,0.9161,5
1,40,215,7,0,8,0.03255814,0,0.037209302,0.9497,5
1,44,201,6,0,9,0.029850746,0,0.044776119,0.4881,5
1,38,197,7,0,9,0.035532995,0,0.045685279,0.9431,3
1,43,222,4,0,3,0.018018018,0,0.013513514,0.8834,2
1,44,203,6,0,6,0.02955665,0,0.02955665,0.8918,5
1,49,234,4,0,3,0.017094017,0,0.012820513,0.7425,4
1,47,252,5,0,4,0.01984127,0,0.015873016,0.9529,4
1,41,195,5,0,7,0.025641026,0,0.035897436,0.2263,3
1,41,212,6,0,6,0.028301887,0,0.028301887,-0.5344,4
1,41,207,4,0,6,0.019323671,0,0.028985507,0.7506,4
1,45,232,4,0,5,0.017241379,0,0.021551724,0.8923,5
1,42,204,4,0,7,0.019607843,0,0.034313725,0.0518,4
0,53,254,5,2,8,0.019685039,0.007874016,0.031496063,0.9407,5
0,52,279,6,0,9,0.021505376,0,0.032258065,0.93,5
0,54,273,5,0,6,0.018315018,0,0.021978022,0.9642,4
0,54,294,14,0,8,0.047619048,0,0.027210884,-0.8296,5
0,54,280,4,1,8,0.014285714,0.003571429,0.028571429,0.8591,4
0,53,287,4,0,8,0.013937282,0,0.027874564,0.92,5
0,54,268,4,0,9,0.014925373,0,0.03358209,0.7574,5
0,51,286,8,0,5,0.027972028,0,0.017482517,0.9705,5
0,54,276,3,0,7,0.010869565,0,0.025362319,0.7783,2
0,54,282,25,4,6,0.088652482,0.014184397,0.021276596,0.8951,5
0,54,252,5,0,4,0.01984127,0,0.015873016,0.4767,5
0,50,266,10,1,13,0.037593985,0.003759398,0.04887218,0.9808,5
0,53,238,0,0,4,0,0,0.016806723,0.2273,3
1,50,219,8,0,5,0.03652968,0,0.02283105,0.9538,4
1,45,211,4,0,7,0.018957346,0,0.033175355,-0.3572,1
1,51,229,5,0,4,0.021834061,0,0.017467249,0.8738,4
1,50,238,4,0,3,0.016806723,0,0.012605042,0.8746,5
1,52,250,5,1,3,0.02,0.004,0.012,-0.5712,5
1,44,244,5,0,6,0.020491803,0,0.024590164,0.9441,5
1,46,224,5,0,6,0.022321429,0,0.026785714,0.9313,5
1,50,223,7,0,4,0.031390135,0,0.01793722,0.9002,5
1,45,234,3,0,6,0.012820513,0,0.025641026,0.8055,5
1,44,218,4,0,7,0.018348624,0,0.032110092,0.9701,2
1,50,243,5,0,5,0.020576132,0,0.020576132,0.944,5
1,43,213,6,0,7,0.028169014,0,0.03286385,0.5399,4
1,41,226,8,0,8,0.03539823,0,0.03539823,0.872,1
0,56,308,6,0,8,0.019480519,0,0.025974026,0.9143,5
0,54,283,8,0,7,0.028268551,0,0.024734982,0.9319,5
0,54,291,7,0,10,0.024054983,0,0.034364261,-0.7824,2
0,53,278,5,1,9,0.017985612,0.003597122,0.032374101,0.6705,5
0,55,276,5,0,8,0.018115942,0,0.028985507,0.8957,4
0,52,299,5,0,6,0.016722408,0,0.02006689,0.2144,1
0,52,290,15,1,11,0.051724138,0.003448276,0.037931034,0.6694,1
0,52,280,6,1,10,0.021428571,0.003571429,0.035714286,0.9477,5
0,54,272,8,1,7,0.029411765,0.003676471,0.025735294,0.0337,4
0,46,263,8,0,11,0.030418251,0,0.041825095,0.9528,5
0,53,292,3,0,8,0.010273973,0,0.02739726,0.8624,5
0,54,294,5,0,9,0.017006803,0,0.030612245,0.919,5
0,55,295,7,0,9,0.023728814,0,0.030508475,0.948,5
1,44,238,5,0,8,0.021008403,0,0.033613445,0.9312,4
1,50,226,5,0,3,0.022123894,0,0.013274336,0.8689,5
1,44,230,7,0,6,0.030434783,0,0.026086957,0.9282,5
1,47,230,6,0,8,0.026086957,0,0.034782609,0.9583,2
1,48,220,4,0,4,0.018181818,0,0.018181818,-0.2151,5
1,45,226,5,0,6,0.022123894,0,0.026548673,0.9359,5
1,49,218,6,0,5,0.027522936,0,0.02293578,0.9715,5
1,48,214,4,0,6,0.018691589,0,0.028037383,0.5653,5
1,44,210,5,0,7,0.023809524,0,0.033333333,0.9037,4
1,44,224,5,0,8,0.022321429,0,0.035714286,0.944,5
1,47,232,5,0,6,0.021551724,0,0.025862069,0.8591,1
1,45,207,5,0,7,0.024154589,0,0.033816425,0.8765,4
1,46,227,9,0,6,0.039647577,0,0.026431718,0.9589,5
0,52,268,9,3,12,0.03358209,0.01119403,0.044776119,0.7443,3
